D:\drivingdata\IMG\center_2019_04_19_13_00_40_715.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_40_715.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_40_715.jpg,0,1,0,30.18933
D:\drivingdata\IMG\center_2019_04_19_13_00_40_786.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_40_786.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_40_786.jpg,0,1,0,30.18998
D:\drivingdata\IMG\center_2019_04_19_13_00_40_854.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_40_854.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_40_854.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_40_922.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_40_922.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_40_922.jpg,0,1,0,30.19007
D:\drivingdata\IMG\center_2019_04_19_13_00_40_992.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_40_992.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_40_992.jpg,0,1,0,30.19019
D:\drivingdata\IMG\center_2019_04_19_13_00_41_058.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_058.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_058.jpg,-0.05,1,0,30.18979
D:\drivingdata\IMG\center_2019_04_19_13_00_41_127.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_127.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_127.jpg,-0.2,1,0,30.18138
D:\drivingdata\IMG\center_2019_04_19_13_00_41_194.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_194.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_194.jpg,-0.06703266,1,0,30.19043
D:\drivingdata\IMG\center_2019_04_19_13_00_41_264.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_264.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_264.jpg,0,1,0,30.1898
D:\drivingdata\IMG\center_2019_04_19_13_00_41_332.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_332.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_332.jpg,0,1,0,30.19025
D:\drivingdata\IMG\center_2019_04_19_13_00_41_400.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_400.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_400.jpg,0,0.9389338,0,30.19034
D:\drivingdata\IMG\center_2019_04_19_13_00_41_470.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_470.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_470.jpg,0,0.7045696,0,30.12831
D:\drivingdata\IMG\center_2019_04_19_13_00_41_538.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_538.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_538.jpg,0,0.5229772,0,30.08055
D:\drivingdata\IMG\center_2019_04_19_13_00_41_606.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_606.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_606.jpg,0,0.3420964,0,30.0355
D:\drivingdata\IMG\center_2019_04_19_13_00_41_675.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_675.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_675.jpg,0,0.1029586,0,29.96581
D:\drivingdata\IMG\center_2019_04_19_13_00_41_743.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_743.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_743.jpg,0,0,0,29.81134
D:\drivingdata\IMG\center_2019_04_19_13_00_41_813.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_813.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_813.jpg,0,0.01408339,0,29.57257
D:\drivingdata\IMG\center_2019_04_19_13_00_41_882.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_882.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_882.jpg,0,0.1949591,0,29.46104
D:\drivingdata\IMG\center_2019_04_19_13_00_41_952.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_41_952.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_41_952.jpg,0,0.4402955,0,29.52508
D:\drivingdata\IMG\center_2019_04_19_13_00_42_025.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_025.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_025.jpg,0,0.6133274,0,29.72261
D:\drivingdata\IMG\center_2019_04_19_13_00_42_098.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_098.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_098.jpg,0,0.8772596,0,30.14517
D:\drivingdata\IMG\center_2019_04_19_13_00_42_177.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_177.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_177.jpg,0,1,0,30.18944
D:\drivingdata\IMG\center_2019_04_19_13_00_42_251.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_251.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_251.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_42_323.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_323.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_323.jpg,0,1,0,30.19022
D:\drivingdata\IMG\center_2019_04_19_13_00_42_395.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_395.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_395.jpg,-0.15,1,0,30.18443
D:\drivingdata\IMG\center_2019_04_19_13_00_42_464.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_464.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_464.jpg,-0.2435035,1,0,30.17684
D:\drivingdata\IMG\center_2019_04_19_13_00_42_536.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_536.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_536.jpg,0,1,0,30.18937
D:\drivingdata\IMG\center_2019_04_19_13_00_42_604.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_604.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_604.jpg,0,1,0,30.18966
D:\drivingdata\IMG\center_2019_04_19_13_00_42_677.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_677.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_677.jpg,0,1,0,30.19018
D:\drivingdata\IMG\center_2019_04_19_13_00_42_748.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_748.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_748.jpg,0,1,0,30.19052
D:\drivingdata\IMG\center_2019_04_19_13_00_42_823.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_823.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_823.jpg,0,1,0,30.19027
D:\drivingdata\IMG\center_2019_04_19_13_00_42_892.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_892.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_892.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_42_964.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_42_964.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_42_964.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_43_036.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_036.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_036.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_43_108.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_108.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_108.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_43_181.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_181.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_181.jpg,0,1,0,30.19028
D:\drivingdata\IMG\center_2019_04_19_13_00_43_254.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_254.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_254.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_43_325.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_325.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_325.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_43_396.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_396.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_396.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_43_466.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_466.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_466.jpg,0,0.869517,0,30.16681
D:\drivingdata\IMG\center_2019_04_19_13_00_43_540.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_540.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_540.jpg,0,0.6214635,0,30.10008
D:\drivingdata\IMG\center_2019_04_19_13_00_43_607.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_607.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_607.jpg,0,0.4488993,0,30.05206
D:\drivingdata\IMG\center_2019_04_19_13_00_43_683.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_683.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_683.jpg,0,0.1993918,0,29.99878
D:\drivingdata\IMG\center_2019_04_19_13_00_43_751.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_751.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_751.jpg,0,0.1332467,0,29.87622
D:\drivingdata\IMG\center_2019_04_19_13_00_43_826.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_826.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_826.jpg,0,0.3279719,0,29.84905
D:\drivingdata\IMG\center_2019_04_19_13_00_43_898.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_898.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_898.jpg,0,0.575998,0,30.03683
D:\drivingdata\IMG\center_2019_04_19_13_00_43_969.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_43_969.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_43_969.jpg,0,0.7902305,0,30.12801
D:\drivingdata\IMG\center_2019_04_19_13_00_44_043.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_043.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_043.jpg,0,0.978042,0,30.17146
D:\drivingdata\IMG\center_2019_04_19_13_00_44_113.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_113.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_113.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_44_193.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_193.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_193.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_44_263.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_263.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_263.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_44_332.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_332.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_332.jpg,0,1,0,30.19032
D:\drivingdata\IMG\center_2019_04_19_13_00_44_405.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_405.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_405.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_44_476.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_476.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_476.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_44_549.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_549.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_549.jpg,0,1,0,30.19028
D:\drivingdata\IMG\center_2019_04_19_13_00_44_618.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_618.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_618.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_44_689.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_689.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_689.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_44_757.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_757.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_757.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_44_826.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_826.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_826.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_44_895.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_895.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_895.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_44_964.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_44_964.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_44_964.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_45_036.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_036.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_036.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_45_104.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_104.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_104.jpg,0,1,0,30.19027
D:\drivingdata\IMG\center_2019_04_19_13_00_45_174.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_174.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_174.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_45_241.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_241.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_241.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_45_314.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_314.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_314.jpg,0,1,0,30.19026
D:\drivingdata\IMG\center_2019_04_19_13_00_45_387.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_387.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_387.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_45_461.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_461.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_461.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_45_534.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_534.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_534.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_45_609.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_609.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_609.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_45_682.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_682.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_682.jpg,-0.1,1,0,30.18766
D:\drivingdata\IMG\center_2019_04_19_13_00_45_751.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_751.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_751.jpg,-0.3,1,0,30.16924
D:\drivingdata\IMG\center_2019_04_19_13_00_45_828.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_828.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_828.jpg,-0.1554293,1,0,30.18989
D:\drivingdata\IMG\center_2019_04_19_13_00_45_899.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_899.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_899.jpg,0,1,0,30.1887
D:\drivingdata\IMG\center_2019_04_19_13_00_45_973.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_45_973.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_45_973.jpg,0,0.8926696,0,30.17091
D:\drivingdata\IMG\center_2019_04_19_13_00_46_043.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_043.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_043.jpg,0,0.7151681,0,30.12317
D:\drivingdata\IMG\center_2019_04_19_13_00_46_114.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_114.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_114.jpg,0,0.4659199,0,30.07142
D:\drivingdata\IMG\center_2019_04_19_13_00_46_185.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_185.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_185.jpg,0,0.2848974,0,30.02279
D:\drivingdata\IMG\center_2019_04_19_13_00_46_266.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_266.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_266.jpg,0,0.01502604,0,29.92328
D:\drivingdata\IMG\center_2019_04_19_13_00_46_333.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_333.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_333.jpg,0,0,0,29.68045
D:\drivingdata\IMG\center_2019_04_19_13_00_46_403.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_403.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_403.jpg,0,0.0837699,0,29.51976
D:\drivingdata\IMG\center_2019_04_19_13_00_46_476.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_476.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_476.jpg,0,0.3270139,0,29.47217
D:\drivingdata\IMG\center_2019_04_19_13_00_46_547.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_547.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_547.jpg,0,0.509825,0,29.58726
D:\drivingdata\IMG\center_2019_04_19_13_00_46_621.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_621.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_621.jpg,0,0.7294726,0,29.94778
D:\drivingdata\IMG\center_2019_04_19_13_00_46_691.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_691.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_691.jpg,0,0.9680455,0,30.16899
D:\drivingdata\IMG\center_2019_04_19_13_00_46_768.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_768.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_768.jpg,0,1,0,30.19003
D:\drivingdata\IMG\center_2019_04_19_13_00_46_839.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_839.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_839.jpg,0,1,0,30.19028
D:\drivingdata\IMG\center_2019_04_19_13_00_46_913.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_913.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_913.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_46_986.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_46_986.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_46_986.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_47_058.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_058.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_058.jpg,0,1,0,30.19028
D:\drivingdata\IMG\center_2019_04_19_13_00_47_128.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_128.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_128.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_47_201.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_201.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_201.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_47_274.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_274.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_274.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_47_344.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_344.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_344.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_47_415.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_415.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_415.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_47_484.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_484.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_484.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_47_557.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_557.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_557.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_47_625.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_625.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_625.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_47_698.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_698.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_698.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_47_771.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_771.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_771.jpg,0,1,0,30.19032
D:\drivingdata\IMG\center_2019_04_19_13_00_47_842.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_842.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_842.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_47_915.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_915.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_915.jpg,0,1,0,30.19043
D:\drivingdata\IMG\center_2019_04_19_13_00_47_986.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_47_986.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_47_986.jpg,-0.05,1,0,30.18971
D:\drivingdata\IMG\center_2019_04_19_13_00_48_059.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_059.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_059.jpg,-0.255788,1,0,30.17402
D:\drivingdata\IMG\center_2019_04_19_13_00_48_133.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_133.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_133.jpg,-0.03349157,1,0,30.19039
D:\drivingdata\IMG\center_2019_04_19_13_00_48_205.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_205.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_205.jpg,0,1,0,30.18984
D:\drivingdata\IMG\center_2019_04_19_13_00_48_273.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_273.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_273.jpg,0,0.7999909,0,30.14139
D:\drivingdata\IMG\center_2019_04_19_13_00_48_346.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_346.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_346.jpg,0,0.6104265,0,30.10507
D:\drivingdata\IMG\center_2019_04_19_13_00_48_416.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_416.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_416.jpg,0,0.3685342,0,30.04253
D:\drivingdata\IMG\center_2019_04_19_13_00_48_486.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_486.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_486.jpg,0,0.1907715,0,29.99855
D:\drivingdata\IMG\center_2019_04_19_13_00_48_558.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_558.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_558.jpg,0,0.1297394,0,29.85356
D:\drivingdata\IMG\center_2019_04_19_13_00_48_628.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_628.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_628.jpg,0,0.3082872,0,29.82307
D:\drivingdata\IMG\center_2019_04_19_13_00_48_702.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_702.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_702.jpg,0,0.540083,0,29.99516
D:\drivingdata\IMG\center_2019_04_19_13_00_48_777.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_777.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_777.jpg,0,0.7870016,0,30.13629
D:\drivingdata\IMG\center_2019_04_19_13_00_48_854.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_854.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_854.jpg,0,1,0,30.18004
D:\drivingdata\IMG\center_2019_04_19_13_00_48_927.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_48_927.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_48_927.jpg,0,1,0,30.19056
D:\drivingdata\IMG\center_2019_04_19_13_00_49_003.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_49_003.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_49_003.jpg,0,1,0,30.19027
D:\drivingdata\IMG\center_2019_04_19_13_00_49_081.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_49_081.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_49_081.jpg,0,1,0,30.1903
D:\drivingdata\IMG\center_2019_04_19_13_00_49_152.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_49_152.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_49_152.jpg,0,1,0,30.19029
D:\drivingdata\IMG\center_2019_04_19_13_00_49_234.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_49_234.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_49_234.jpg,0,1,0,30.19031
D:\drivingdata\IMG\center_2019_04_19_13_00_49_311.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_49_311.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_49_311.jpg,0,1,0,30.19042
D:\drivingdata\IMG\center_2019_04_19_13_00_49_384.jpg,D:\drivingdata\IMG\left_2019_04_19_13_00_49_384.jpg,D:\drivingdata\IMG\right_2019_04_19_13_00_49_384.jpg,0,1,0,30.19029
